animal_id,animal_type,sex,age,color,outcome,outcome_month,outcome_year,mix,outcome_datetime_ChristmasEve,outcome_datetime_NewYearsDay,outcome_datetime_USChristmasDay,outcome_datetime_USThanksgivingDay
A715232,Dog,Spayed Female,1,Blue,Adoption,11,2015,Mix,0,0,0,0
A714487,Cat,Neutered Male,0.3333333333333333,Multiple colors,Transfer,10,2015,Mix,0,0,0,0
A703442,Cat,Spayed Female,0.16666666666666666,Tortie/Torbie,Adoption,5,2015,Mix,0,0,0,0
A680828,Cat,Intact Male,0.08333333333333333,Black,Transfer,6,2014,Mix,0,0,0,0
A483647,Dog,Neutered Male,13,Multiple colors,Return_to_owner,4,2014,Mix,0,0,0,0
A705305,Cat,Unknown,0.005479452054794521,Tabby,Died,6,2015,Mix,0,0,0,0
A694293,Cat,Intact Female,3,Tabby,Transfer,12,2014,Mix,0,0,1,0
A682853,Dog,Spayed Female,1,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A688433,Cat,Neutered Male,0.25,Tabby,Adoption,11,2014,Mix,0,0,0,0
A716930,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,2,2016,Mix,0,0,0,0
A675331,Cat,Intact Female,0.6666666666666666,Calico,Transfer,3,2014,Mix,0,0,0,0
A706682,Cat,Intact Male,0.08333333333333333,Black,Euthanasia,7,2015,Mix,0,0,0,0
A667958,Dog,Intact Female,0.4166666666666667,Multiple colors,Transfer,11,2013,Mix,0,0,0,0
A689877,Cat,Spayed Female,0.16666666666666666,Point,Adoption,10,2014,Mix,0,0,0,0
A706525,Cat,Unknown,0.019178066428986496,Tabby,Transfer,6,2015,Mix,0,0,0,0
A673560,Dog,Neutered Male,2,Multiple colors,Transfer,3,2014,Mix,0,0,0,0
A666723,Dog,Neutered Male,4,White,Return_to_owner,4,2015,Mix,0,0,0,0
A701926,Cat,Intact Male,0.05753419928695949,Tabby,Transfer,5,2015,Mix,0,0,0,0
A677729,Cat,Intact Female,0.05753419928695949,Blue,Transfer,4,2014,Mix,0,0,0,0
A522050,Dog,Neutered Male,10,Multiple colors,Return_to_owner,8,2014,NA,0,0,0,0
A712270,Cat,Intact Male,0.08333333333333333,Point,Transfer,9,2015,Mix,0,0,0,0
A695070,Cat,Neutered Male,1,Blue,Return_to_owner,1,2015,Mix,0,0,0,0
A674472,Cat,Unknown,3,Multiple colors,Euthanasia,3,2014,Mix,0,0,0,0
A677679,Dog,Neutered Male,0.16666666666666666,Black,Adoption,5,2014,Mix,0,0,0,0
A712937,Dog,Spayed Female,0.8333333333333334,Tricolor,Adoption,10,2015,Mix,0,0,0,0
A697721,Cat,Neutered Male,3,Tabby,Adoption,3,2015,Mix,0,0,0,0
A670135,Cat,Neutered Male,1,Tabby,Transfer,1,2014,Mix,0,0,0,0
A591058,Cat,Neutered Male,7,Multiple colors,Adoption,11,2013,Mix,0,0,0,0
A716572,Dog,Intact Male,0.5,Red,Transfer,11,2015,Mix,0,0,0,0
A683065,Dog,Neutered Male,3,Cream,Return_to_owner,7,2014,Mix,0,0,0,0
A715358,Cat,Spayed Female,0.25,Tabby,Adoption,12,2015,Mix,0,0,0,0
A687985,Dog,Neutered Male,3,Brindle,Return_to_owner,4,2015,Mix,0,0,0,0
A708308,Cat,Intact Male,0.16666666666666666,Multiple colors,Transfer,8,2015,Mix,0,0,0,0
A706158,Cat,Intact Female,0.16666666666666666,Tabby,Adoption,7,2015,Mix,0,0,0,0
A685490,Dog,Intact Male,11,Multiple colors,Euthanasia,8,2014,Mix,0,0,0,0
A702511,Dog,Spayed Female,1,Multiple colors,Adoption,5,2015,Mix,0,0,0,0
A672698,Dog,Neutered Male,6,Multiple colors,Transfer,2,2014,Mix,0,0,0,0
A684927,Cat,Spayed Female,7,Black,Adoption,10,2014,Mix,0,0,0,0
A668344,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,12,2013,Mix,0,0,0,0
A709199,Dog,Neutered Male,0.08333333333333333,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A707755,Cat,Neutered Male,0.16666666666666666,Point,Adoption,7,2015,Mix,0,0,0,0
A682663,Dog,Neutered Male,3,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A704245,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A676533,Dog,Spayed Female,13,Multiple colors,Return_to_owner,4,2014,Mix,0,0,0,0
A664708,Cat,Spayed Female,0.25,Tabby,Adoption,10,2013,Mix,0,0,0,0
A678737,Dog,Intact Male,0.019178066428986496,Multiple colors,Transfer,5,2014,Mix,0,0,0,0
A672631,Cat,Spayed Female,3,Calico,Transfer,2,2014,Mix,0,0,0,0
A679209,Cat,Neutered Male,0.4166666666666667,Tabby,Adoption,10,2014,Mix,0,0,0,0
A673115,Dog,Spayed Female,3,Multiple colors,Transfer,6,2014,NA,0,0,0,0
A690655,Dog,Neutered Male,2,Tricolor,Adoption,2,2015,Mix,0,0,0,0
A713445,Dog,Intact Female,8,Chocolate,Return_to_owner,10,2015,Mix,0,0,0,0
A701693,Cat,Intact Male,2,Tabby,Euthanasia,5,2015,Mix,0,0,0,0
A718935,Cat,Neutered Male,0.25,Tabby,Adoption,1,2016,Mix,0,0,0,0
A698621,Dog,Neutered Male,9,Multiple colors,Adoption,5,2015,Mix,0,0,0,0
A666516,Dog,Intact Male,2,Multiple colors,Transfer,11,2013,Mix,0,0,0,0
A665687,Dog,Neutered Male,1,Fawn,Adoption,11,2013,Mix,0,0,0,0
A702965,Cat,Intact Female,1,Tabby,Transfer,5,2015,Mix,0,0,0,0
A703988,Cat,Intact Female,0.08333333333333333,Black,Transfer,6,2015,Mix,0,0,0,0
A700929,Cat,Unknown,0.03835613285797299,Multiple colors,Transfer,4,2015,Mix,0,0,0,0
A702605,Dog,Neutered Male,4,Multiple colors,Return_to_owner,5,2015,Mix,0,0,0,0
A690222,Dog,Neutered Male,1,Yellow,Adoption,10,2014,Mix,0,0,0,0
A717420,Dog,Neutered Male,0.8333333333333334,Yellow,Transfer,12,2015,Mix,0,0,0,0
A684794,Cat,Intact Male,0.03835613285797299,Tabby,Transfer,7,2014,Mix,0,0,0,0
A669231,Cat,Spayed Female,2,Tabby,Adoption,12,2013,Mix,0,0,0,0
A672343,Dog,Spayed Female,5,Multiple colors,Adoption,2,2014,Mix,0,0,0,0
A628569,Cat,Neutered Male,2,Tabby,Transfer,9,2014,Mix,0,0,0,0
A707807,Cat,Neutered Male,0.25,Tabby,Adoption,7,2015,Mix,0,0,0,0
A699498,Dog,Spayed Female,4,Brown,Adoption,3,2015,Mix,0,0,0,0
A675043,Dog,Neutered Male,3,Black,Return_to_owner,4,2014,Mix,0,0,0,0
A667323,Cat,Intact Female,0.08333333333333333,Black,Transfer,11,2013,Mix,0,0,0,0
A662740,Cat,Intact Female,0.08333333333333333,Multiple colors,Transfer,10,2013,Mix,0,0,0,0
A705552,Dog,Neutered Male,2,Brindle,Transfer,7,2015,Mix,0,0,0,0
A676711,Dog,Spayed Female,4,Brindle,Transfer,4,2014,NA,0,0,0,0
A702747,Cat,Unknown,0.03835613285797299,Tabby,Transfer,5,2015,Mix,0,0,0,0
A677480,Cat,Intact Male,0.07671226571594598,Black,Transfer,4,2014,Mix,0,0,0,0
A699047,Dog,Unknown,0.16666666666666666,Multiple colors,Euthanasia,3,2015,Mix,0,0,0,0
A703073,Cat,Intact Female,0.05753419928695949,Calico,Transfer,5,2015,Mix,0,0,0,0
A702150,Cat,Intact Male,0.16666666666666666,Blue,Adoption,5,2015,Mix,0,0,0,0
A718982,Dog,Neutered Male,0.25,Multiple colors,Adoption,1,2016,Mix,0,0,0,0
A704360,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,6,2015,Mix,0,0,0,0
A699936,Cat,Neutered Male,5,Multiple colors,Adoption,7,2015,Mix,0,0,0,0
A687630,Dog,Spayed Female,1,Multiple colors,Adoption,9,2014,Mix,0,0,0,0
A718350,Dog,Neutered Male,3,Multiple colors,Return_to_owner,12,2015,Mix,0,0,0,0
A710871,Cat,Intact Female,0.07671226571594598,Blue,Transfer,8,2015,Mix,0,0,0,0
A684502,Dog,Neutered Male,0.8333333333333334,Tan,Adoption,8,2014,Mix,0,0,0,0
A705453,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A689636,Dog,Neutered Male,1,Tricolor,Adoption,10,2014,Mix,0,0,0,0
A711120,Cat,Unknown,0.05753419928695949,Tabby,Transfer,9,2015,Mix,0,0,0,0
A668350,Dog,Intact Female,0.08333333333333333,Tricolor,Transfer,12,2013,Mix,0,0,0,0
A697146,Cat,Unknown,0.6666666666666666,Multiple colors,Transfer,2,2015,Mix,0,0,0,0
A709427,Dog,Spayed Female,2,Multiple colors,Return_to_owner,8,2015,Mix,0,0,0,0
A716209,Dog,Spayed Female,1,Multiple colors,Return_to_owner,11,2015,Mix,0,0,0,0
A713552,Dog,Intact Male,0.8333333333333334,Multiple colors,Transfer,10,2015,Mix,0,0,0,0
A690427,Dog,Spayed Female,3,Tricolor,Return_to_owner,10,2014,Mix,0,0,0,0
A672867,Cat,Neutered Male,1,Tabby,Adoption,3,2014,Mix,0,0,0,0
A696259,Dog,Neutered Male,2,Multiple colors,Adoption,4,2015,Mix,0,0,0,0
A674461,Dog,Intact Male,0.0136986301369863,Sable,Transfer,3,2014,Mix,0,0,0,0
A651127,Dog,Neutered Male,2,Brindle,Return_to_owner,10,2014,Mix,0,0,0,0
A681672,Dog,Intact Male,3,Multiple colors,Return_to_owner,6,2014,NA,0,0,0,0
A704916,Cat,Intact Female,2,Tabby,Transfer,6,2015,Mix,0,0,0,0
A666548,Dog,Neutered Male,0.5,Red Tick,Adoption,11,2013,Mix,0,0,0,0
A681036,Cat,Intact Male,0.005479452054794521,Tabby,Transfer,6,2014,Mix,0,0,0,0
A712502,Cat,Intact Female,0.5,Tortie/Torbie,Transfer,9,2015,Mix,0,0,0,0
A693968,Dog,Intact Female,0.03835613285797299,Multiple colors,Return_to_owner,12,2014,Mix,0,0,0,0
A676567,Dog,Neutered Male,1,Multiple colors,Return_to_owner,4,2014,Mix,0,0,0,0
A666247,Dog,Neutered Male,3,Tan,Return_to_owner,11,2013,Mix,0,0,0,0
A594900,Dog,Spayed Female,4,Multiple colors,Return_to_owner,10,2015,Mix,0,0,0,0
A719899,Dog,Neutered Male,5,Brown,Adoption,2,2016,Mix,0,0,0,0
A669769,Dog,Neutered Male,2,Multiple colors,Transfer,1,2014,Mix,0,1,0,0
A695778,Dog,Neutered Male,3,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A666679,Cat,Intact Male,2,Tabby,Transfer,11,2013,Mix,0,0,0,0
A666739,Cat,Intact Male,2,Tabby,Transfer,11,2013,Mix,0,0,0,0
A665585,Cat,Intact Male,0.16666666666666666,Multiple colors,Transfer,10,2013,NA,0,0,0,0
A698659,Dog,Neutered Male,2,Multiple colors,Adoption,6,2015,Mix,0,0,0,0
A711212,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A703432,Dog,Neutered Male,0.16666666666666666,Multiple colors,Adoption,5,2015,Mix,0,0,0,0
A691873,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,12,2014,Mix,0,0,0,0
A688811,Cat,Intact Female,1,Tabby,Transfer,9,2014,Mix,0,0,0,0
A707049,Cat,Neutered Male,0.25,Black,Adoption,9,2015,Mix,0,0,0,0
A672991,Cat,Intact Male,0.05753419928695949,Tabby,Transfer,2,2014,Mix,0,0,0,0
A674789,Dog,Intact Male,16,Tan,Adoption,3,2014,Mix,0,0,0,0
A619991,Dog,Neutered Male,8,Brindle,Return_to_owner,12,2013,Mix,0,0,0,0
A693368,Dog,Spayed Female,7,Multiple colors,Return_to_owner,12,2014,Mix,0,0,0,0
A682396,Cat,Intact Male,0.05753419928695949,Tabby,Transfer,6,2014,Mix,0,0,0,0
A688453,Cat,Neutered Male,0.08333333333333333,Tabby,Adoption,11,2014,Mix,0,0,0,0
A717680,Cat,Neutered Male,0.25,Tabby,Transfer,12,2015,Mix,0,0,0,0
A669535,Dog,Neutered Male,5,Multiple colors,Euthanasia,3,2014,Mix,0,0,0,0
A716502,Dog,Intact Male,0.6666666666666666,Multiple colors,Transfer,11,2015,Mix,0,0,0,0
A682831,Cat,Intact Female,0.16666666666666666,Black,Transfer,8,2014,Mix,0,0,0,0
A712342,Dog,Spayed Female,14,Merle,Euthanasia,9,2015,Mix,0,0,0,0
A687531,Dog,Neutered Male,10,Multiple colors,Adoption,12,2014,Mix,0,0,0,0
A693984,Dog,Neutered Male,0.8333333333333334,Multiple colors,Transfer,12,2014,Mix,0,0,0,0
A558754,Dog,Neutered Male,8,Gray,Return_to_owner,7,2015,NA,0,0,0,0
A706809,Cat,Intact Female,0.08333333333333333,Tabby,Euthanasia,7,2015,Mix,0,0,0,0
A688262,Dog,Neutered Male,0.08333333333333333,Sable,Adoption,11,2014,Mix,0,0,0,0
A689539,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,10,2014,Mix,0,0,0,0
A671279,Dog,Neutered Male,0.16666666666666666,Multiple colors,Transfer,2,2014,Mix,0,0,0,0
A683329,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,7,2014,Mix,0,0,0,0
A685930,Cat,Spayed Female,5,Tabby,Return_to_owner,8,2014,Mix,0,0,0,0
A676534,Cat,Unknown,1,Multiple colors,Transfer,4,2014,Mix,0,0,0,0
A718174,Cat,Spayed Female,0.8333333333333334,Tabby,Transfer,1,2016,Mix,0,0,0,0
A667881,Dog,Neutered Male,0.9166666666666666,Multiple colors,Adoption,11,2013,Mix,0,0,0,0
A688985,Dog,Neutered Male,0.8333333333333334,Multiple colors,Adoption,10,2014,Mix,0,0,0,0
A707183,Cat,Neutered Male,1,Black,Adoption,8,2015,Mix,0,0,0,0
A686795,Cat,Intact Female,1,Blue,Transfer,8,2014,Mix,0,0,0,0
A670677,Dog,Neutered Male,10,White,Return_to_owner,1,2014,Mix,0,0,0,0
A697727,Cat,Spayed Female,0.16666666666666666,Calico,Adoption,3,2015,Mix,0,0,0,0
A692512,Dog,Neutered Male,1,Multiple colors,Adoption,11,2014,Mix,0,0,0,0
A680178,Dog,Intact Male,0.08333333333333333,Brown,Transfer,5,2014,Mix,0,0,0,0
A687553,Dog,Spayed Female,3,White,Adoption,9,2014,Mix,0,0,0,0
A711213,Dog,Spayed Female,1,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A700819,Dog,Spayed Female,13,White,Transfer,4,2015,Mix,0,0,0,0
A678591,Dog,Spayed Female,0.25,Tricolor,Adoption,6,2014,Mix,0,0,0,0
A680007,Cat,Intact Male,0.08333333333333333,Blue,Transfer,6,2014,Mix,0,0,0,0
A605129,Dog,Neutered Male,7,Multiple colors,Transfer,1,2016,Mix,0,0,0,0
A713273,Cat,Spayed Female,0.25,Multiple colors,Transfer,10,2015,Mix,0,0,0,0
A683944,Cat,Intact Female,0.75,Tabby,Transfer,7,2014,Mix,0,0,0,0
A703312,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,7,2015,Mix,0,0,0,0
A607727,Dog,Spayed Female,6,White,Return_to_owner,5,2014,Mix,0,0,0,0
A671428,Dog,Neutered Male,2,Multiple colors,Return_to_owner,11,2014,Mix,0,0,0,0
A676338,Cat,Spayed Female,0.16666666666666666,Blue,Adoption,6,2014,Mix,0,0,0,0
A669455,Dog,Spayed Female,2,Tricolor,Adoption,1,2014,Mix,0,0,0,0
A716801,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,1,2016,Mix,0,0,0,0
A718682,Cat,Neutered Male,0.25,Tabby,Adoption,1,2016,Mix,0,0,0,0
A679617,Dog,Spayed Female,2,White,Transfer,6,2014,Mix,0,0,0,0
A511822,Cat,Spayed Female,7,Tortie/Torbie,Adoption,2,2016,Mix,0,0,0,0
A686456,Cat,Intact Female,1,Tortie/Torbie,Transfer,8,2014,Mix,0,0,0,0
A656968,Dog,Spayed Female,3,Blue,Euthanasia,11,2013,Mix,0,0,0,0
A690132,Dog,Neutered Male,0.4166666666666667,Multiple colors,Adoption,10,2014,Mix,0,0,0,0
A328422,Dog,Neutered Male,10,Multiple colors,Return_to_owner,3,2014,Mix,0,0,0,0
A716944,Dog,Spayed Female,1,Black,Transfer,12,2015,Mix,0,0,0,0
A600779,Dog,Neutered Male,6,Multiple colors,Adoption,3,2015,Mix,0,0,0,0
A691980,Dog,Spayed Female,2,Multiple colors,Adoption,1,2015,Mix,0,0,0,0
A684323,Cat,Spayed Female,1,Tabby,Transfer,7,2014,Mix,0,0,0,0
A691311,Cat,Intact Female,0.05753419928695949,Calico,Transfer,11,2014,Mix,0,0,0,0
A715554,Cat,Spayed Female,0.3333333333333333,Tabby,Adoption,11,2015,Mix,0,0,0,0
A700362,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,5,2015,Mix,0,0,0,0
A687254,Dog,Neutered Male,1,Gray,Transfer,9,2014,Mix,0,0,0,0
A707621,Cat,Intact Female,0.05753419928695949,Tabby,Transfer,7,2015,Mix,0,0,0,0
A718750,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,1,2016,Mix,0,0,0,0
A686903,Cat,Neutered Male,2,Black,Transfer,9,2014,Mix,0,0,0,0
A674376,Dog,Neutered Male,1,Multiple colors,Return_to_owner,3,2014,Mix,0,0,0,0
A700693,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,5,2015,Mix,0,0,0,0
A700586,Cat,Unknown,0.0027397260273972603,Multiple colors,Transfer,4,2015,Mix,0,0,0,0
A682586,Dog,Spayed Female,2,Multiple colors,Return_to_owner,6,2014,NA,0,0,0,0
A690215,Cat,Neutered Male,2,Point,Transfer,10,2014,Mix,0,0,0,0
A709274,Dog,Spayed Female,1,Fawn,Return_to_owner,8,2015,Mix,0,0,0,0
A706871,Cat,Intact Female,0.07671226571594598,Calico,Transfer,7,2015,Mix,0,0,0,0
A670692,Dog,Neutered Male,1,Multiple colors,Transfer,1,2014,Mix,0,0,0,0
A674708,Dog,Neutered Male,2,Multiple colors,Euthanasia,4,2015,Mix,0,0,0,0
A679896,Cat,Intact Female,0.08333333333333333,Tabby,Euthanasia,6,2014,Mix,0,0,0,0
A712235,Dog,Spayed Female,4,Multiple colors,Return_to_owner,9,2015,Mix,0,0,0,0
A688401,Dog,Neutered Male,3,Brown,Transfer,10,2014,Mix,0,0,0,0
A677775,Cat,Intact Male,0.01643835616438356,Tabby,Transfer,4,2014,Mix,0,0,0,0
A665223,Dog,Intact Male,1,Multiple colors,Transfer,10,2013,NA,0,0,0,0
A677088,Cat,Intact Female,0.08333333333333333,Tabby,Euthanasia,6,2014,Mix,0,0,0,0
A671334,Cat,Neutered Male,2,Tabby,Transfer,1,2014,Mix,0,0,0,0
A674275,Dog,Spayed Female,1,Multiple colors,Adoption,3,2014,Mix,0,0,0,0
A680986,Cat,Spayed Female,0.16666666666666666,Black,Adoption,7,2014,Mix,0,0,0,0
A701950,Dog,Spayed Female,4,Multiple colors,Return_to_owner,5,2015,Mix,0,0,0,0
A682136,Dog,Neutered Male,3,Brindle,Return_to_owner,7,2014,Mix,0,0,0,0
A676619,Cat,Intact Female,0.05753419928695949,Tortie/Torbie,Transfer,4,2014,Mix,0,0,0,0
A717918,Dog,Spayed Female,3,Multiple colors,Return_to_owner,12,2015,Mix,0,0,0,0
A693367,Dog,Neutered Male,2,Apricot,Adoption,4,2015,Mix,0,0,0,0
A677047,Dog,Intact Male,3,Multiple colors,Transfer,4,2014,NA,0,0,0,0
A719599,Dog,Neutered Male,1,White,Adoption,1,2016,Mix,0,0,0,0
A714304,Cat,Intact Female,0.16666666666666666,Black,Transfer,10,2015,Mix,0,0,0,0
A692371,Cat,Spayed Female,2,Multiple colors,Transfer,11,2014,Mix,0,0,0,0
A684488,Dog,Neutered Male,2,Brindle,Return_to_owner,9,2014,Mix,0,0,0,0
A687734,Cat,Intact Male,0.05753419928695949,Tabby,Transfer,9,2014,Mix,0,0,0,0
A715010,Dog,Spayed Female,2,Multiple colors,Transfer,12,2015,Mix,0,0,0,0
A679345,Dog,Spayed Female,1,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A694818,Dog,Spayed Female,6,Tan,Return_to_owner,4,2015,Mix,0,0,0,0
A690158,Cat,Intact Male,1,Blue,Transfer,10,2014,Mix,0,0,0,0
A704262,Dog,Spayed Female,0.16666666666666666,Blue,Adoption,6,2015,Mix,0,0,0,0
A714195,Dog,Spayed Female,1,Multiple colors,Adoption,10,2015,Mix,0,0,0,0
A666970,Dog,Neutered Male,7,Black,Adoption,11,2013,Mix,0,0,0,0
A700243,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,4,2015,Mix,0,0,0,0
A664760,Cat,Neutered Male,1,Tabby,Adoption,10,2013,Mix,0,0,0,0
A679216,Dog,Neutered Male,6,Tricolor,Return_to_owner,5,2014,Mix,0,0,0,0
A718895,Cat,Neutered Male,12,Blue,Return_to_owner,1,2016,Mix,0,0,0,0
A662377,Cat,Neutered Male,0.3333333333333333,Multiple colors,Adoption,10,2013,Mix,0,0,0,0
A678396,Cat,Neutered Male,0.3333333333333333,Tabby,Adoption,7,2014,Mix,0,0,0,0
A677043,Dog,Intact Female,0.5833333333333334,Tricolor,Transfer,4,2014,Mix,0,0,0,0
A676464,Dog,Neutered Male,7,Multiple colors,Adoption,5,2014,Mix,0,0,0,0
A667526,Cat,Spayed Female,0.5,Black,Adoption,12,2013,Mix,0,0,0,0
A664176,Dog,Intact Female,0.4166666666666667,Black,Transfer,10,2013,Mix,0,0,0,0
A677408,Cat,Spayed Female,0.16666666666666666,Tabby,Adoption,5,2014,Mix,0,0,0,0
A684652,Cat,Intact Male,0.08333333333333333,Tabby,Transfer,7,2014,Mix,0,0,0,0
A664258,Dog,Neutered Male,7,Silver,Return_to_owner,10,2013,Mix,0,0,0,0
A715797,Cat,Intact Male,0.07671226571594598,Tabby,Transfer,11,2015,Mix,0,0,0,0
A696806,Dog,Neutered Male,0.6666666666666666,Multiple colors,Adoption,2,2015,Mix,0,0,0,0
A710238,Cat,Unknown,0.05753419928695949,Tabby,Transfer,8,2015,Mix,0,0,0,0
A688253,Dog,Spayed Female,1,Black,Adoption,9,2014,Mix,0,0,0,0
A709467,Dog,Neutered Male,6,Multiple colors,Return_to_owner,10,2015,Mix,0,0,0,0
A678731,Dog,Neutered Male,1,Black,Return_to_owner,5,2014,Mix,0,0,0,0
A692275,Dog,Neutered Male,2,Multiple colors,Return_to_owner,11,2014,Mix,0,0,0,0
A710116,Cat,Intact Male,0.05753419928695949,Black,Transfer,8,2015,Mix,0,0,0,0
A693709,Dog,Spayed Female,0.8333333333333334,Multiple colors,Adoption,12,2014,Mix,0,0,0,0
A704303,Dog,Intact Female,1,Merle,Euthanasia,6,2015,Mix,0,0,0,0
A675643,Dog,Spayed Female,2,Multiple colors,Return_to_owner,3,2014,Mix,0,0,0,0
A687919,Cat,Intact Female,0.08333333333333333,Black,Euthanasia,9,2014,Mix,0,0,0,0
A716850,Cat,Intact Male,0.3333333333333333,Tabby,Transfer,12,2015,Mix,0,0,0,0
A665656,Cat,Intact Male,0.16666666666666666,Tabby,Transfer,10,2013,Mix,0,0,0,0
A687963,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,9,2014,Mix,0,0,0,0
A696382,Dog,Spayed Female,2,Multiple colors,Adoption,8,2015,Mix,0,0,0,0
A711459,Dog,Neutered Male,2,Multiple colors,Adoption,9,2015,Mix,0,0,0,0
A672295,Cat,Intact Male,6,Tabby,Transfer,2,2014,Mix,0,0,0,0
A695347,Dog,Neutered Male,2,Multiple colors,Return_to_owner,1,2015,Mix,0,0,0,0
A669948,Cat,Spayed Female,4,Calico,Adoption,1,2014,Mix,0,0,0,0
A710978,Cat,Unknown,0.0027397260273972603,Tabby,Transfer,8,2015,Mix,0,0,0,0
A714768,Cat,Intact Female,0.08333333333333333,Multiple colors,Transfer,11,2015,Mix,0,0,0,0
A664296,Cat,Intact Male,0.08333333333333333,Tabby,Transfer,10,2013,Mix,0,0,0,0
A703416,Dog,Neutered Male,1,Black,Return_to_owner,5,2015,Mix,0,0,0,0
A686416,Dog,Spayed Female,0.16666666666666666,Multiple colors,Adoption,8,2014,Mix,0,0,0,0
A694415,Cat,Neutered Male,8,Tabby,Return_to_owner,1,2015,Mix,0,0,0,0
A675805,Dog,Spayed Female,1,Sable,Adoption,4,2014,Mix,0,0,0,0
A666170,Dog,Spayed Female,0.3333333333333333,Multiple colors,Adoption,11,2013,Mix,0,0,0,0
A669394,Cat,Neutered Male,5,Tabby,Adoption,1,2014,Mix,0,0,0,0
A648948,Dog,Spayed Female,5,Multiple colors,Return_to_owner,7,2014,Mix,0,0,0,0
A683385,Cat,Spayed Female,0.16666666666666666,Multiple colors,Adoption,7,2014,Mix,0,0,0,0
A719068,Dog,Neutered Male,1,Brown,Transfer,1,2016,Mix,0,0,0,0
A684455,Dog,Intact Male,4,Multiple colors,Return_to_owner,7,2014,Mix,0,0,0,0
A701254,Cat,Intact Female,0.03835613285797299,Multiple colors,Transfer,4,2015,Mix,0,0,0,0
A708431,Cat,Intact Female,0.08333333333333333,Black,Transfer,9,2015,Mix,0,0,0,0
A689910,Dog,Spayed Female,1,Multiple colors,Transfer,10,2014,Mix,0,0,0,0
A478206,Dog,Neutered Male,8,Black,Return_to_owner,8,2015,Mix,0,0,0,0
A713387,Dog,Neutered Male,1,Multiple colors,Return_to_owner,1,2016,Mix,0,0,0,0
A713762,Dog,Neutered Male,0.6666666666666666,Blue,Adoption,10,2015,Mix,0,0,0,0
A693479,Dog,Spayed Female,4,Black,Adoption,12,2014,Mix,0,0,0,0
A665426,Cat,Neutered Male,0.16666666666666666,Black,Adoption,11,2013,Mix,0,0,0,0
A665147,Dog,Intact Female,1,Multiple colors,Transfer,10,2013,Mix,0,0,0,0
A697282,Dog,Neutered Male,5,Multiple colors,Adoption,4,2015,Mix,0,0,0,0
A694853,Dog,Intact Female,0.25,Brindle,Died,1,2015,Mix,0,0,0,0
A712528,Cat,Intact Female,0.08333333333333333,Black,Died,10,2015,Mix,0,0,0,0
A663452,Cat,Neutered Male,0.16666666666666666,White,Adoption,10,2013,Mix,0,0,0,0
A648685,Dog,Neutered Male,4,Brindle,Return_to_owner,9,2015,Mix,0,0,0,0
A713521,Dog,Intact Male,0.6666666666666666,Multiple colors,Transfer,10,2015,Mix,0,0,0,0
A706332,Cat,Neutered Male,0.16666666666666666,Tabby,Adoption,8,2015,Mix,0,0,0,0
A607107,Dog,Neutered Male,3,Yellow,Return_to_owner,11,2013,Mix,0,0,0,0
A685020,Cat,Intact Male,0.25,Black,Transfer,8,2014,Mix,0,0,0,0
A670785,Dog,Spayed Female,1,Multiple colors,Adoption,10,2014,Mix,0,0,0,0
A687203,Cat,Intact Female,0.5,Calico,Transfer,9,2014,Mix,0,0,0,0
A666515,Dog,Neutered Male,6,White,Return_to_owner,11,2013,Mix,0,0,0,0
A700076,Dog,Neutered Male,1,Tricolor,Transfer,4,2015,Mix,0,0,0,0
A674479,Dog,Spayed Female,2,White,Transfer,3,2014,Mix,0,0,0,0
A684777,Cat,Neutered Male,2,Point,Adoption,8,2014,Mix,0,0,0,0
A695604,Dog,Neutered Male,0.4166666666666667,Multiple colors,Return_to_owner,1,2015,Mix,0,0,0,0
A715698,Dog,Neutered Male,7,Multiple colors,Adoption,11,2015,Mix,0,0,0,0
A719531,Cat,Neutered Male,15,Multiple colors,Euthanasia,1,2016,Mix,0,0,0,0
A707265,Dog,Spayed Female,2,Cream,Return_to_owner,7,2015,Mix,0,0,0,0
